,news_content,impact_type
1791,"After 35 years of Chenby nuclear disaster, it has not yet ended, and the monitoring found that the release of a neutron of a compartment increased by 40%.",3
1792,Corporate fast screening is an important indicator! Excellent enterprises that value ESG will do this well,3
1793,"""Why can't Taiwan do Tesla itself?"" Musk told the senior management of Taiwan factory because ""these two talents"" lackd!",3
1794,"""Shoe King in Tian"" to low -interest OEMs SAY NO! Reject Eddar's 30 billion orders, and the annual revenue is nearly 60 billion yuan.",0
1795,"At the age of 23, he gave up his 2 million-year salary and returned to Taiwan to plant crops. If your idol passes away, what is the significance of success?",4
1796,"At the age of 23, he gave up his 2 million-year salary and returned to Taiwan to plant crops. If your idol passes away, what does it mean for you to be successful?",4
1797,"What does success entail when someone you admire stops working after passing away, leaving behind their British master's degree and returning to Taiwan to plant crops at the age of 23?",4
1798,"Despite having earned a British master's degree and returned to Taiwan to plant fields, what does it mean to be successful when your idol passes away?",4
1799,"His departure from his 2 million-year salary at the age of 23 led him to return to Taiwan and plant fields. If your idol passes away, what does it mean for you to view success?",4
1800,"The tsunami affects all the power supply and the heart of the furnace cannot be cooled ... The former Prime Minister of Japan, Naoto Naoto: I never thought that the nuclear disaster would happen in Japan",3
1801,"The epidemic is currently not forgotten climate change -starting from ""TCFD""",3
1802,Let Taitung people do not need to leave their hometown to work in the county and cities! How does Fu Tongyuan create vanilla green gold economy?,0
1803,"""Hailong offshore wind power plan"" look at the future international manufacturers to promote the Taiwan Green Energy Industry Chain to Cheng Asia Pacific Export Center",3
1804,"In the face of the zero wave, what should the financial industry do? Yongfeng Gold: Planning four major orientation to echo the trend of sustainability",0
1805,People are not as good as the oil peak,3
1806,"Use carbon dioxide as the soles of the shoe to achieve ""negative emissions""? This Swiss new pursuit of ""efficiency"" and ""environmental protection"" attracts tennis king Federer to start a business together!",0
1807,"""Small Enterprise's Sustainable Action"" uses circular economic raw materials to create an innovative formula! How do green vines ""credible and clean""?",0
1808,"""People -oriented are the core of the sustainable development of the local!"" In the era of welcoming the net zone challenge, the ""Malmer Declaration"" officially launched",3
1809,57%of Taiwan's carbon row comes from industry. How can the industry embrace net zero emissions? Experts give 2 transformation suggestions,3
1810,Don't think that you can call your employee to get out of the case! Why do companies with frequent labor and capital disputes become a happy enterprise?,3
1811,"The salary of offshore wind welding talents is as high as 100,000! Guofa Fund will increase, and it is imperative to cultivate sustainable talents",3
1812,"Climate action initiative, calling on 2050 to achieve net zero emissions",3
1813,"""When I came back, I was scolded to death at home!"" Dr. Liularity in the United States abandoned NASA with a high salary and must use ""drone"" to tear off the ""foundry country"" label in Taiwan",3
1814,"Heaven, Earth, People: Determine the three elements of the risk of climate change, but also the three elements of the three elements of wine",3
1815,"The extreme climate is normalized, experts warn: food prices have risen ""Can't go back""",3
1816,The carbon capture competition winner is released! Musk funded nearly 3 billion Taiwan dollars. Which carbon removal master can hold a prize?,3
1817,The economic indicator is the first of the six capitals! Zheng Wencan shakes the burden of history and creates the favorite Asian Silicon Valley of Qingchuang,3
1818,"""The semiconductor industry is like the central kitchen of the technology industry"" from material, process to product side ... How does UMC implement ESG?",0
1819,Children who are unable to comprehend a contemporary inventor's written language.,4
1820,Children who are unable to comprehend a modern inventor's written language.,4
1821,Those children who lack the ability to read a contemporary inventor.,4
1822,A contemporary inventor's written words are not understood by children.,4
1823,A contemporary inventor's written words are not understood by children who have difficulty reading them.,4
1824,The Rotary Volunteer Group Nepal Township has laid changing seeds,3
1825,"The umbilical cord around the neck and 5 million bonuses were all distributed to 3 coaches ... Guo Yanchun's ""weightlifting life""",3
1826,"Directly hit Li Changrong's scientific innovation engine, and the R & D center incubated new talents, new ideas, and new business",0
1827,"The layout is sustainable, and MediaTek has achieved it: the three data centers can save 20.3 million degrees each year!",0
1828,"Who will take care of our elderly loved ones, if we can live as long as Italy does?",4
1829,"Who will take care of our elderly needs, if we can live as long as Italy?",4
1830,"In the spirit of Italy, who will take care of our elderly loved ones and ensure their long-lasting lives?",4
1831,"In the spirit of Italy, who will take care of our elderly loved ones and ensure their long-lasting existence?",4
1832,"How can we live a life as long as we can, like in Italy? Who will take care of us when we reach old age?",4
1833,"Xu Wenlong's Chimei Group returned to Electronics after 9 years! A waste plastic, let it be among the first -order suppliers of the 6 major PC brands",0
1834,"Bill Gates invested in new air -conditioning technology, and the energy consumption of air -conditioning was reduced by 90%! Is the earth more hot and hotter?",0
1835,"How much does your daily carbon discharge? Joro automatically estimates each daily consumption carbon row, and can also directly conduct ""carbon compensation""",0
1836,"Climate change has entered an emergency! In 2050, the proportion of renewable energy more than 50%... Taiwan developed offshore wind power ""innovation green gold era""",3
1837,Is it environmentally friendly eating meat? The carbon displacement of fruits and vegetables is actually even more amazing!,3
1838,Keep your head down for one day and prepare for the most intense cold air in winter!,4
1839,Keep your head down for one day and prepare for the most intense cold air of winter!,4
